timestamp;pv;wind;cap_do;cap_up;demand_el
2013-01-11 21:00:00+01:00;0;6,171433146;4,149851798;9,974709152;11,38417362
2013-01-11 22:00:00+01:00;0;5,254835783;2,050255104;1,483204937;9,176520948
2013-01-11 23:00:00+01:00;0;4,896390342;1,465419549;1,483204937;7,723921095
2013-01-12 00:00:00+01:00;0;4,655890281;2,056326521;1,483204937;3,842899292
2013-01-12 01:00:00+01:00;0;4,129649484;2,084155984;1,483204937;3,856533693
2013-01-12 02:00:00+01:00;0;3,791236062;1,579599327;1,483205002;3,433403058
2013-01-12 03:00:00+01:00;0;2,541083227;1,62412067;1,483204937;3,3441617
2013-01-12 04:00:00+01:00;0;1,814472508;1,525524383;1,483205002;3,699187986
2013-01-12 05:00:00+01:00;0;0,982690013;2,253048055;1,483204937;5,891280564
2013-01-12 06:00:00+01:00;0;0,552800059;2,254032966;1,483205002;9,182937197
2013-01-12 07:00:00+01:00;0;0,599901092;3,816875683;1,483204937;12,62511841
2013-01-12 08:00:00+01:00;0;0,705465208;2,747908914;9,595544918;10,93312917
2013-01-12 09:00:00+01:00;0,334125;0,69881218;2,482585994;9,60853885;10,21597672
2013-01-12 10:00:00+01:00;0,836325;0,572515573;3,446855359;8,015670686;10,64783683
2013-01-12 11:00:00+01:00;1,1556;0,978549766;4,75112896;7,773795595;10,60193921
2013-01-12 12:00:00+01:00;1,4364;4,347169168;3,210127279;8,245097819;9,642427317
2013-01-12 13:00:00+01:00;2,5056;5,028998044;3,508704891;9,134875375;8,454470532
2013-01-12 14:00:00+01:00;3,823875;4,556354215;2,641808329;9,264107097;6,771478068
2013-01-12 15:00:00+01:00;1,650375;3,727174196;1,490957039;10,14245234;5,200226208
2013-01-12 16:00:00+01:00;0;2,861365181;1,546805083;10,62077093;5,701919508
2013-01-12 17:00:00+01:00;0;1,902794527;1,513895743;10,48049059;7,299643531
2013-01-12 18:00:00+01:00;0;0,991959391;1,781312223;10,48049059;8,756477233
2013-01-12 19:00:00+01:00;0;0,739628153;1,922283457;10,05313755;11,27940921
2013-01-12 20:00:00+01:00;0;0,73131808;2,370434203;9,465984741;12,94588852
2013-01-12 21:00:00+01:00;0;0,653817939;3,910726593;8,646838702;13,89471789
2013-01-12 22:00:00+01:00;0;0,519416753;2,476778173;1,483205002;12,33664479
2013-01-12 23:00:00+01:00;0;0,336901352;2,439020187;1,483205002;8,670758612
2013-01-13 00:00:00+01:00;0;0,30580269;1,554329918;1,483204937;3,897710434
2013-01-13 01:00:00+01:00;0;0,342116027;1,564547903;1,483204937;3,993347245
2013-01-13 02:00:00+01:00;0;0,359716825;1,655883472;1,483204937;4,002987087
2013-01-13 03:00:00+01:00;0;0,471506518;1,826986214;1,483204937;4,661139446
2013-01-13 04:00:00+01:00;0;0,686412814;1,567973287;1,483204937;4,37322545
2013-01-13 05:00:00+01:00;0;0,775374151;2,624812494;1,483204937;6,063608157
2013-01-13 06:00:00+01:00;0;0,693399837;1,666666538;1,483204937;8,203196319
2013-01-13 07:00:00+01:00;0;0,326537035;2,639143903;1,483204937;11,07260481
2013-01-13 08:00:00+01:00;0;0,121167616;3,169789483;8,808369646;11,27511453
2013-01-13 09:00:00+01:00;0,7965;0,032246663;5,189274885;8,150639456;12,32004747
2013-01-13 10:00:00+01:00;1,860975;0,019361558;4,689202805;8,354775408;10,62285897
2013-01-13 11:00:00+01:00;4,19715;0,135862078;4,852629743;8,209160179;10,5473454
2013-01-13 12:00:00+01:00;1,9602;0,318656181;1,998528673;10,12432167;6,701233366
2013-01-13 13:00:00+01:00;1,4283;0,674262662;1,86042918;10,65725032;6,157790186
2013-01-13 14:00:00+01:00;0,37125;0,916303479;1,900402322;10,97545433;5,240176799
2013-01-13 15:00:00+01:00;0,35505;1,384369741;1,899939339;10,78816207;4,675893155
2013-01-13 16:00:00+01:00;0,01485;1,550508455;1,999672807;10,78816207;5,886586657
2013-01-13 17:00:00+01:00;0;1,591912899;2,444074264;9,674341868;7,965097358
2013-01-13 18:00:00+01:00;0;1,671289598;2,853580312;9,855738113;10,50580329
2013-01-13 19:00:00+01:00;0;1,839613671;1,996773576;10,80708887;11,00155528
2013-01-13 20:00:00+01:00;0;2,045626189;2,696705971;9,680570884;14,46245356
2013-01-13 21:00:00+01:00;0;2,925389571;3,631073043;9,726290757;13,70991289
2013-01-13 22:00:00+01:00;0;3,755840498;2,059566166;1,483204937;12,45891422
2013-01-13 23:00:00+01:00;0;3,835535384;2,085577622;1,483204937;8,517142633
2013-01-14 00:00:00+01:00;0;3,027823945;1,766033012;1,483204937;4,061451399
2013-01-14 01:00:00+01:00;0;2,02844681;2,115724728;1,483204937;4,616985552
2013-01-14 02:00:00+01:00;0;1,43368928;1,619614257;1,483204937;3,979927829
2013-01-14 03:00:00+01:00;0;1,8129643;2,585176321;1,483204937;4,478855904
